irradiance,ambient temp,wind speed,relative humidity,pressure
177.76,17.36,9,88,999.2
194.38,17.84,13,86.8,999.2
210.91,19.1,17,75.8,999.28
226.21,19.62,17,71.6,999.4
242.59,20.26,17.4,68.4,999.4
260.01,21.44,21.8,62.4,999.4
277.9,22.08,23,59,999.4
296.53,22.72,22.6,54.8,999.4
315.25,23.16,23.2,52.6,999.4
333.68,23.74,24.8,50.2,999.4
352.52,24.22,26.4,47.2,999.4
370.81,24.54,28.6,45.4,999.4
388.63,24.98,29.8,44.2,999.46
406.71,25.22,29.4,43.2,999.4
425.09,25.5,34.6,41.8,999.4
442.6,25.76,35,41.2,999.34
460.3,25.94,35,41,999.3
477.2,26.14,35.4,40,999.3
494.86,26.5,32.8,39.2,999.28
513.09,26.48,43,39.2,999.3
529.8,26.6,41.4,39,999.3
546.88,26.82,38.6,38.6,999.32
564.28,26.96,43.4,38,999.3
580.35,27.14,43,37.4,999.24
597.91,27.06,42.6,37.2,999.2
614.92,27.12,45.4,37,999.18
631.04,27.32,44,37,999.2
646.63,27.32,45,36.6,999.2
662.33,27.58,42.2,35.4,999.2
678.18,27.68,40.4,35.4,999.2
693.11,27.94,41,35,999.18
708.58,28.04,40.4,35,999.2
723.5,28.12,35.4,34.6,999.2
737.91,28.5,38.4,33.8,999.16
752.58,28.3,38.6,34,999.1
766.92,28.54,39.6,33.2,999.12
779.6,28.84,37.4,32.8,999.18
793.55,29.1,36.2,32.4,999.18
806.78,28.94,35.4,32.2,999.12
820.64,29.12,39.4,32.8,999.1
833,29.56,36.6,32,999.04
846.06,29.56,37.8,31.8,999
858.04,29.84,34.2,31.2,998.98
869.12,30.4,34.6,30.4,998.92
881.33,30.32,35.4,30.2,998.9
892.62,30.5,35.8,29.4,998.84
903.29,30.6,34.2,30,998.74
913.54,30.66,34.2,29.4,998.7
923.01,31.02,33,28,998.7
933.82,31.08,36.6,28,998.7
943.92,31.2,31.8,28.4,998.66
952.75,31.64,35.4,27.4,998.6
962.21,31.62,34.6,27.4,998.56
970.26,31.78,33.8,27,998.5
977.38,31.62,30.2,27.8,998.5
985.73,32.1,32.6,26.8,998.44
992.53,32.08,32,27.4,998.4
997.92,32.24,30.2,28,998.4
1005.8,32.26,28,27.8,998.34
1012,32.62,31.4,27.2,998.3
1019.1,32.82,29.6,26.8,998.3
1024.3,32.86,32.4,26.4,998.2
1029.6,33.1,30,26.4,998.2
1033,33,28.2,26.4,998.18
1036.1,33.22,30.4,26,998.1
1041.7,33,33,25,998.1
1046.7,33.02,30.4,25.2,998.06
1049.3,33.1,31.4,25,998
1051,33.52,29.8,24.4,997.92
1053.2,33.64,33.2,23.8,997.9
1056.8,33.58,29,24.4,997.86
1054.1,33.82,29,24.6,997.8
1051.7,34.08,29.6,23.8,997.8
1056.9,34.24,30,23.2,997.72
1051.9,33.94,28,23.4,997.7
1053.2,34.08,29.2,23.8,997.62
1055.1,34.3,33.6,23.6,997.6
1054.9,34.4,31.8,22,997.54
1052.3,34.32,30,21.6,997.5
1049.1,34.12,25.4,23.6,997.36
1051.5,34.74,32,20.6,997.3
1047.2,34.36,27.8,21.4,997.28
1039.4,34.32,24.8,22.2,997.12
1038.1,34.8,32.8,21,997
1032.5,34.64,20.6,22.8,996.92
1029.7,34.84,31,20.8,996.9
1022.4,34.88,23.8,22,996.8
1016.4,34.86,23.4,21.8,996.8
1011,35.02,30.4,21.4,996.68
1009.1,34.82,31,20.8,996.64
999.95,35.1,25.4,21.8,996.6
991.75,35.56,32.4,19.8,996.48
981.93,35.08,27.6,22,996.5
972.3,34.66,17.6,23,996.42
976.13,35.2,29,22,996.4
968.81,35.46,28,19,996.4
956.05,35.18,25.4,19.6,996.32
949.4,35,22.2,21,996.28
938.91,35.22,26.6,20.2,996.22
944.21,35.18,21.8,19.8,996.12
926.02,35.68,31.2,18.2,996.1
906.99,35.3,22.8,19.2,996.06
890.25,35.46,29,18.8,996
875.1,35.66,26,18.8,995.88
863.27,35.6,30.2,19.2,995.8
855.22,35.4,24.6,19,995.72
844.66,35.9,26.4,19.6,995.6
833.38,35.82,29,18.8,995.6
818.35,35.64,30.2,18.8,995.48
807.17,35.78,30.6,18.2,995.48
793.99,35.48,19.6,19.6,995.38
778.27,35.68,28.6,18.4,995.26
760.25,35.78,25,18.4,995.24
745.81,35.84,28.8,18.4,995.2
736.62,35.64,24,19.4,995.14
725.97,35.82,23.4,19,995.06
706.57,35.94,25.6,17,995
690.61,35.86,32.4,16.8,994.9
671.61,35.64,31.4,17.6,994.82
652.66,35.66,28.2,18,994.76
642.56,35.94,24.2,17.8,994.74
623.98,36.02,28,17.8,994.62
608.86,35.66,32.2,18,994.6
594.28,35.7,30.8,17.8,994.52
577.61,36.14,27.2,17.4,994.5
560.24,35.7,21.6,18,994.44
541.62,35.74,26.8,18,994.32
524.45,35.88,27.4,17.4,994.3
508.57,35.98,28.6,17.6,994.2
491.17,35.7,28.2,17.6,994.04
471.51,35.56,27.8,17.4,994
456.16,35.54,27.4,16.8,994
440.02,35.48,30.6,18,993.94
423.04,35.44,29.2,17,993.98
406.4,35.44,26.2,17.8,993.9
387.14,35.5,23,18.8,993.9
368.26,35.4,23.4,18.2,993.9
350.06,35.2,26.4,18.2,993.9
334.14,35.18,28.4,17.8,993.86
316.64,35.02,25,18.8,993.8
298.09,34.94,27.4,17.8,993.8
282.46,34.98,29,17,993.8
266.89,34.92,28.6,16.4,993.82
248.81,34.88,24,17.6,993.8
231.27,34.74,22.6,18,993.8
213.6,34.74,23.6,18,993.74
196.34,34.62,22,18,993.7
179.53,34.44,23,18.2,993.7
164.74,34.4,27.2,18.4,993.7
149.56,34.26,28.4,17.6,993.76
133.42,34.18,24.4,18.4,993.8
117.84,33.98,24.2,18.8,993.88
102.29,33.76,24.4,19.2,993.94
87.318,33.5,21.8,19.8,994
72.916,33.2,20.6,20,994.04
60.84,33.02,21.4,20,994.1
49.602,32.82,17.8,20.2,994.1
38.752,32.48,16.2,21,994.1
28.432,32.04,15.8,22,994.2
20.164,31.76,15.4,22.2,994.2
13.16,31.5,15,22.6,994.2
8.05,31.3,16.2,23,994.2
5.126,31.06,16.6,23.4,994.2
3.16,30.64,15.4,24.8,994.24
1.838,30.48,15.4,24.6,994.3
0.48,30,17.6,25.8,994.3
0,30.06,15,25.2,994.3
0,30.02,15,25.4,994.3
0,29.9,15.4,25.6,994.3
0,29.58,17,26.4,994.3
0,28.98,16.6,28,994.3
0,28.92,15.8,28,994.3
0,28.84,16.2,28,994.3
0,28.68,17.2,28.2,994.3
0,29.34,17,26,994.3
0,29.12,17.2,26.8,994.3
0,29.12,18.2,26.8,994.3
0,28.68,17,28.2,994.34
0,28.2,17,29.2,994.4
0,27.82,17.4,30.6,994.32
0,27.54,17.4,31,994.28
0,27.22,17.4,31.8,994.16
0,26.72,20.2,33.4,993.98
0,28.74,26,27.6,993.8
0,30.28,28.8,24.2,993.8
0,30.06,27.6,24.2,993.9
0,29.84,25.6,24.8,993.88
0,29.86,22.8,25.4,993.78
0,30.12,27.2,24.2,993.7
0,30.12,21.2,24.6,993.7
0,29.6,17,25.2,993.7
0,29.76,24.4,24.2,993.66
0,29.26,20.4,26.2,993.6
0,28.7,17.6,27.8,993.6
0,28.88,19.2,26.6,993.6
0,27.82,14.6,29.4,993.6
0,28.2,20.4,27.6,993.6
0,28.1,22.8,28,993.54
0,27.48,25.6,29.8,993.44
0,27.34,24.4,30.2,993.36
0,26.78,22.2,32,993.3
0,26.6,26,32.8,993.3
0,26.96,28,31.4,993.24
0,27.16,26.8,30.8,993.2
0,27.9,23,28.6,993.18
0,28.1,27.8,28.2,993.1
0,28.48,28,27.2,993.1
0,28.38,29.6,27.4,993
0,28.24,31.2,27.6,993
0,28.1,30.2,28.2,993
0,27.96,29.4,28.8,992.98
0,27.72,30,29.2,992.9
0,27.52,29.8,29.2,992.9
0,27.4,30.6,29.8,992.84
0,27.26,30,30,992.8
0,27.08,30,30.2,992.78
0,27.06,30.8,30.4,992.72
0,27.06,30.2,30.2,992.7
0,27.12,31.4,30.2,992.62
0,27.04,30.6,30.6,992.58
0,27,32,31,992.5
0,27.14,31.4,30.6,992.5
0,26.96,30.4,31,992.5
0,26.98,30.6,31.2,992.48
0,26.94,33,31.2,992.36
0,26.78,32.6,32,992.3
0,26.76,31.4,32,992.2
0,26.64,33.8,32.4,992.16
0,26.8,33.4,31.8,992.1
0,26.76,32.6,32.6,992.08
0,26.82,33.4,32.2,992
0,26.86,32,32,991.98
0,26.88,34.2,31.8,991.9
0,26.74,33,32.6,991.8
0,26.82,32.6,32.4,991.8
0,27.06,33.8,31.8,991.8
0,26.96,33.8,32,991.8
0,26.98,33,32,991.8
0,26.92,32.4,32.2,991.8
0,27.4,34.2,31,991.8
0,27.4,38.4,31.2,991.8
0,27.04,38.6,32.6,991.8
0,26.9,41.4,32.4,991.72
0,26.84,40,32.6,991.7
0,26.8,37.8,33,991.7
0,26.88,37.4,32.8,991.7
0,26.72,36.2,33,991.7
0,26.6,36.6,33.8,991.66
0,26.52,33.4,34,991.6
0,26.54,34.2,34,991.62
0,26.48,36.2,34.2,991.68
0,26.32,35.4,34.6,991.7
0,26.32,34.2,34,991.8
0,26.16,34.6,35,991.88
0,26.16,32.6,35,991.8
0,26.2,32.6,35,991.84
0,26.28,33,35,991.9
0,26.4,32.6,35,991.88
0,26.32,34.2,34.6,991.9
0,26.26,34.2,35,991.9
0,26.2,34.6,35,991.9
0,26.2,36.2,34.8,991.9
0,26.16,36.2,35,991.9
0,26.22,35.8,34.8,991.9
0,26.16,34.6,34.8,991.82
0,26.12,33.4,35.2,991.9
0,26.06,35,35.4,991.82
0,25.96,33,36,991.9
0,25.9,32,36,991.74
0,25.84,35,36.4,991.56
0,26.08,35,35.4,991.56
0.55,26.28,36.6,35.2,991.6
1.636,26.32,37.8,35,991.62
1.638,26.08,39.4,35.4,991.66
3.164,25.98,39.4,36,991.72
5.676,25.84,37,36.4,991.8
9.848,25.8,39.8,36.8,991.9
15.768,25.88,42.2,36,991.9
22.44,25.78,43.4,36,992
30.44,25.68,41,36,992
35.296,25.68,42.2,36,992
35.382,25.62,44.2,36,992.02
36.066,25.62,42.2,36,992.1
39.882,25.54,43.8,36.6,992.1
46.264,25.52,43.6,36.8,992.18
54.08,25.58,41,36.2,992.24
65.816,25.66,43,36,992.44
80.91,25.58,42.4,36.2,992.48
84.734,25.56,40.6,37,992.52
87.904,25.6,41.6,37,992.6
88.674,25.72,42,37,992.66
93.55,25.7,38.4,37,992.7
105.98,25.88,38.4,37,992.72
154.22,26.02,42.2,36.4,992.82
140.64,26.16,42.4,36.4,992.92
136.15,26.14,45.2,37,992.98
142.1,26.28,38.8,36.8,993.04
263.71,26.72,40.8,36,993.18
368.27,27.2,38.6,35,993.26
250.36,27.04,37.6,35.6,993.36
323.54,27.16,38.2,35.6,993.5
245.93,27.22,32.8,35.8,993.64
278.87,27.24,31,36.2,993.88
275.79,27.66,22,35.4,994
399.42,28.02,29,35.2,994
369.21,28.5,30.6,34.4,994
335.42,28.52,33.4,34.6,994
542.48,29.26,34.4,33,994
435.24,29.58,36.6,32.4,993.98
320.34,29.1,37.2,33.2,994.04
203.93,28.38,33.2,34.6,994.14
239.96,28.24,29.8,35.2,994.34
418.95,28.76,21,35,994.72
510.2,29.22,13.8,34.6,995.06
279.61,28.98,16.6,34.6,995.2
239.01,29.06,16.2,35,995.2
253.98,29.12,22.6,34.2,995.12
288.52,29.22,21.4,34.8,995.1
393.59,29.72,23.8,34.2,995.12
547.3,28.4,21.8,39.6,995.2
623.63,27.94,30,42,995.18
508.91,27.84,26.4,41,995.22
402.19,27.52,25.2,41.2,995.34
445.73,26.8,23.2,46.2,995.34
534.24,26.64,23.4,48.8,995.3
477.55,26.12,23,50,995.34
620.52,25.68,20.6,50.4,995.4
545.68,25.64,22,49.2,995.48
309.9,25.48,23.4,50.2,995.58
703.52,25.94,21.2,48,995.6
1028,26.74,20.8,45.2,995.6
847.23,26.62,21.6,44.6,995.6
620.41,26.42,20.8,43.6,995.6
675.97,26.7,22.2,42.2,995.6
861.69,27.22,22.6,40.6,995.66
767.96,26.9,24.2,40.8,995.78
843.3,26.92,23.6,41.2,995.78
753.52,26.78,24.4,41.6,995.7
859.72,26.96,24.2,42,995.72
557.07,26.32,23.4,42.4,995.78
547.9,25.7,23.2,46,995.72
780.48,25.94,24,44.8,995.7
587.75,25.66,23,46.4,995.7
437.26,25.18,26.4,47,995.7
345.42,25.12,23.6,48.4,995.84
231.14,24.7,22,50.8,996
211.59,24.52,22.4,52.4,996.06
229.01,24.48,22.6,53,996.1
185.88,24.28,22.2,54.4,996.1
146.1,23.56,23.8,57.6,996.28
143.34,23.04,21.4,58.8,996.38
132.28,23.48,27.2,54.8,996.48
134.35,23.26,20.8,54.2,996.5
158.15,23.24,24.8,51.8,996.46
200.22,19.6,29.6,81,996.56
229.07,20.92,23.6,66.8,996.6
239.04,22.06,22.4,56.8,996.6
245.53,22.82,22.4,62.4,996.6
238.76,22.82,19,55.6,996.6
204.57,22.64,26.4,54.6,996.52
186.15,22.7,25.2,52.8,996.44
207.97,22.78,22.4,51.6,996.5
241.94,22.98,20.4,51,996.6
225.09,23.24,18.8,50,996.6
200.22,22.94,22.4,50.2,996.6
202.45,22.82,20.4,50.8,996.58
193.64,22.64,21.8,51.4,996.52
189.96,22.3,20,53.4,996.66
198.69,21.9,22.6,56.6,996.66
210.31,21.82,23.8,57,996.56
158.81,21.66,22.2,58.2,996.66
136.62,21.56,19.8,59.8,996.62
151.22,21.8,18.4,58.4,996.76
169.3,21.94,17.2,56.2,997.02
173.65,22.14,17.4,55,997.22
172.11,21.96,19,56,997.36
149.57,21.52,18.2,58.4,997.36
124.73,21.44,15.6,59,997.38
151.4,21.4,16,58.2,997.36
173.84,21.5,17.6,55.4,997.3
156.72,21.36,17.4,58.2,997.22
168.78,21.38,17,54.6,997.12
182.04,21.24,14.6,54.4,997.1
177.06,21.26,14.2,54.8,997.16
154.49,21.04,10.6,57.8,997.32
150.22,20.78,12.2,63.2,997.44
154.16,20.4,11.8,67.6,997.3
145.47,20.3,10.4,68.2,997.3
143.13,20.16,10,69.8,997.34
138.15,20.12,10.8,70.8,997.24
136.09,20.08,12.2,71.8,997.16
131.4,19.94,14.6,75,997.12
117.6,19.6,13.4,77.6,997.18
94.36,19.42,12.2,80,997.2
89.554,19.24,12.8,80.2,996.98
95.416,19.24,16.6,79.8,996.72
101.42,19.1,17.6,82.2,996.68
102.56,18.96,15.4,82.6,996.6
97.552,18.72,15.4,81.4,996.64
96.676,18.72,12.6,80,996.8
92.352,18.7,9.6,78.4,996.94
95.816,18.8,9,79.4,996.9
104.86,18.9,12.2,80,996.78
95.776,18.76,15,80.4,996.58
86.55,18.64,10.8,80.6,996.72
92.186,18.66,3.4,79.4,997.06
88.532,18.7,0,80.2,996.86
75.436,18.7,5.6,81.4,996.68
68.302,18.7,7.6,81.2,996.58
64.142,18.62,11,86.4,996.38
68.598,18.64,12.6,84.6,996.08
69.756,18.72,13,84.6,996.02
67.386,18.8,11.8,86,996.14
69.076,18.86,11,85.6,996.36
69.516,18.96,9.2,88.2,996.32
72.472,18.78,11,90,996.36
66.96,18.62,13.8,91.4,996.58
82.634,18.48,14.2,91.2,996.52
66.716,18.34,15.8,91.8,996.4
58.172,18.2,16.2,91.4,996.08
47.514,18.16,17.2,92.4,996.1
50.836,18.08,15.4,92.2,995.94
70.338,18.18,16.8,93.4,995.84
93.912,18.2,13.8,94,995.88
108.84,18.12,13,94.2,995.86
88.36,18.1,13,93.8,996.1
61.33,18.14,14.2,94,996.12
45.934,18.06,13.4,93.6,996.18
39.188,18.18,15.4,93.4,996.14
29.988,18.18,16.2,93.2,996.26
37.928,18.14,16,92.6,996.22
40.324,18.12,15.4,92.2,996.26
63.212,18.2,15.6,91.2,996.48
49.348,18.2,15,90.8,996.66
48.348,18.2,13.4,90,996.72
49.74,18.2,12.2,90.4,996.8
59.182,18.2,12.6,89.8,996.8
60.08,18.24,12.6,89.6,996.94
43.708,18.3,12.2,88.8,997.1
37.208,18.26,12.6,89.8,997.28
32.214,18.28,13,90.4,997.24
34.418,18.32,10.2,89.8,997.3
29.644,18.36,10.6,90,997.4
28.782,18.42,11,90.2,997.44
37.614,18.42,9.8,89.4,997.42
56.052,18.54,12.6,88.4,997.44
53.202,18.6,11.4,89,997.5
47.348,18.52,10.6,88.2,997.5
35.772,18.5,8.8,88,997.56
28.698,18.46,11,88.8,997.82
20.102,18.4,9.8,89.2,997.7
15.884,18.32,9.4,89.4,997.68
13.322,18.2,10.6,90.8,997.82
8.218,18.12,9.4,90.8,997.8
2.27,18.1,8.2,90.4,997.74
0,18.1,9.4,90.4,997.78
0,18.1,9,91,997.84
0,18.1,8.8,91,998.04
0,18.1,6.8,91,998.1
0,18.1,8.6,91.2,998.2
0,18.02,8.2,92.2,998.24
0,18.04,8.6,91.6,998.4
0,17.98,8.6,92.2,998.44
0,17.9,8.2,92.6,998.5
0,17.84,8.2,92.2,998.5
0,17.7,8.8,92.8,998.5
0,17.62,8.8,93.6,998.5
0,17.72,8,93,998.52
0,17.78,8.2,93,998.6
0,17.88,8.8,93.4,998.7
0,17.9,11,93.8,998.7
0,17.9,11,94,998.6
0,17.9,12.2,93.6,998.6
0,17.94,12.6,92.4,998.6
0,17.98,13.4,91.8,998.6
0,17.94,14.2,91.8,998.58
0,17.9,14.2,92,998.54
0,17.9,15,92,998.6
0,17.88,14.6,92.2,998.6
0,17.82,15,92.8,998.6
0,17.8,15,92.8,998.5
0,17.8,13.8,92.4,998.44
0,17.7,11.8,93,998.4
0,17.7,12.2,93.2,998.4
0,17.66,11,93.4,998.32
0,17.66,9.2,93,998.44
0,17.6,8.4,93,998.5
0,17.6,8.6,93,998.5
0,17.6,9,93.2,998.5
0,17.66,9,92.4,998.5
0,17.7,9,93,998.48
0,17.72,9,92.8,998.4
0,17.7,9,92.2,998.38
0,17.7,9.4,92.8,998.3
0,17.72,9,93,998.2
0,17.74,9,93.2,998.12
0,17.7,9,93,998.1
0,17.76,9,92.4,998.02
0,17.8,10.2,92.6,998.1
0,17.8,9,93,998.1
0,17.8,8.8,93,998.06
0,17.8,9.6,93,998
0,17.82,10.6,93,997.94
0,17.84,9.4,92.8,997.82
0,17.8,11.4,93,997.88
0,17.8,9.4,93,997.86
0,17.8,9,93,997.76
0,17.8,9.4,92.2,997.66
0,17.78,9,92.4,997.56
0,17.74,9.4,92.8,997.5
0,17.8,8.6,93.2,997.42
0,17.8,8.6,92.4,997.44
0,17.8,8,92,997.46
0,17.8,8,92.2,997.5
0,17.8,8.6,92,997.5
0,17.76,9.4,92.4,997.5
0,17.64,11.8,92.4,997.5
0,17.6,12.6,92.6,997.6
0,17.54,13.8,92.6,997.6
0,17.58,11.4,92.8,997.6
0,17.6,12.2,92.8,997.52
0,17.5,12.6,93,997.5
0,17.48,11.8,92.8,997.5
0,17.4,12.6,92.6,997.5
0,17.4,12.2,92.2,997.42
0,17.4,11,92.6,997.4
0,17.4,9.8,93,997.36
0,17.4,9.4,92.8,997.3
0,17.4,9.4,92.8,997.2
0,17.4,9.8,92.8,997.2
0,17.4,9,92,997.2
0,17.42,10.2,91.2,997.2
0,17.4,10.2,90,997.2
0,17.4,10.2,90,997.26
0,17.4,8.8,90,997.2
0,17.36,9,90.2,997.16
0,17.32,9,90.2,997.1
0,17.38,9.8,90,997
0,17.38,10.6,90.2,997.04
0,17.36,11,90.2,997.12
0,17.32,10.6,90.2,997.12
0,17.3,11,90,997
0,17.3,10.2,90,997
0,17.26,8.8,90.8,997
0,17.22,10,91.8,997.04
0,17.2,9.4,91,997.06
0,17.1,10.6,92.4,997.02
0,17.1,9.8,92,997.04
0,17.1,9.8,92.2,997
0,17.08,9.4,91.8,997
0,17.04,9,92.6,997.1
0,17.1,8.4,92.2,997.1
0,17.02,8.4,93.2,997.12
0,17,8.4,93,997.2
0,16.92,8,93.8,997.22
0,16.9,7.4,94.2,997.28
0,16.88,8,94,997.2
0,16.8,8,95,997.22
0,16.82,8,94.8,997.28
0,16.8,6.2,95,997.2
0.5,16.8,6.2,95.4,997.28
2.344,16.8,7.4,95,997.2
3.67,16.8,5,95.2,997.26
4.068,16.8,1.8,95.2,997.26
5.516,16.8,0,96,997.3
7.532,16.8,0,95.4,997.28
8.654,16.8,0,95.4,997.3
7.8,16.8,0,95.2,997.3
9.78,16.8,0,96,997.3
12.896,16.8,0,95.6,997.28
17.148,16.88,0,95,997.22
23.59,16.96,3.4,95,997.38
34.394,17,1.2,94.2,997.4
44.298,17.06,0,94.6,997.46
52.054,17.1,0,94,997.4
52.828,17.1,0,94,997.4
68.596,17.16,0,93.8,997.5
102.76,17.32,2,93.2,997.6
125.67,17.4,0,93,997.54
167.58,17.54,0,92.2,997.6
175.18,17.74,0,90.4,997.64
139.09,17.9,2.2,90.2,997.72
116.98,17.88,0,88.2,997.7
153.76,17.96,1,88,997.7
198.87,18.1,4.6,86.6,997.8
165.83,18.16,6.8,86.6,997.8
168.67,18.18,4.6,86.4,997.8
172.33,18.18,2,86.4,997.9
196.51,18.38,4.2,85.8,997.9
203.37,18.56,6,84.8,997.96
167.15,18.52,8.4,84.6,998.08
188.7,18.54,7.6,85,998.04
209.9,18.72,8.2,84.6,998.1
201.99,18.84,7.4,84.4,998.16
219.94,18.86,9.4,85,998.22
229.07,18.82,2.8,85.4,998.2
206.74,18.8,5.8,85.4,998.22
168.98,18.92,9,84.8,998.3
139.3,18.94,9,85,998.4
135.97,18.94,8.6,85.2,998.34
151.22,18.84,9.4,86,998.22
166.24,19.14,10.2,85.2,998.16
173.39,19,11,85.8,998.14
168.99,19.2,9.4,84.8,998.2
169.1,19.12,8.2,85.4,998.2
180.32,19.2,9.6,85.8,998.14
197.71,19.48,10.6,85.8,998.1
212.29,19.48,9.2,84.4,998.1
220.99,19.66,7,84.2,998.08
264.24,19.94,11.8,82.4,998
261.68,20.06,12.2,81.4,997.94
217.11,20.26,10.6,80.6,997.9
183.65,20.18,9.6,80.6,997.9
187.46,20.42,11.4,81,997.84
177.93,20.52,12.2,80.4,997.82
179.53,20.46,11,81.6,997.8
183.68,20.62,11,81.6,997.76
223.05,20.56,11,81.2,997.7
297.27,21.06,10.2,79.6,997.74
376.46,21.1,10.2,80.4,997.8
365.83,21.14,10.8,80.6,997.76
314.67,21.4,10.2,79.4,997.64
373.28,21.66,11.8,78.6,997.6
461.23,21.72,10.2,79.2,997.58
436.93,21.9,11.8,79,997.44
301.59,22.18,11.4,78,997.4
208.89,22.14,10.2,77.6,997.46
166.38,22.28,8.2,77,997.6
179.27,22.3,4.4,76.6,997.66
240.64,22.34,9.2,77.6,997.54
278.28,22.48,11.4,78.6,997.5
293.62,22.5,10.6,79.4,997.54
310.38,22.64,9.8,78.4,997.6
343.24,22.68,11,78.6,997.6
466.38,22.68,12.6,79.8,997.5
533.71,22.9,12.2,79.6,997.56
491.48,23.14,12.2,79.2,997.54
375.81,23.08,12.2,78.2,997.58
304.69,23.24,11.4,77.6,997.54
268.77,23.44,11.8,77,997.44
227.45,23.62,13.4,76.2,997.36
232.51,23.66,12.6,76,997.3
262.63,23.74,12.6,75.6,997.3
269.81,24.26,12.6,74,997.3
212.97,24.28,11.8,73.6,997.3
163.89,24.16,15,74,997.22
165.07,24.3,14.6,73.8,997.2
173.74,24.56,11.8,73.4,997.22
162.93,24.9,10.2,72,997.32
143.55,24.66,19.4,70,997.36
124.77,24.06,15.6,76.2,997.36
128.56,23.88,13.4,77.2,997.5
131.36,23.84,9.8,76.4,997.34
155.93,23.94,10.6,77,997.2
180.48,24.18,16,76.6,997.12
187.5,24.2,17.6,76.6,997.2
201.72,24.34,15.4,75.2,997.2
218.92,24.5,15.8,74.6,997.14
252.1,24.64,16.2,73.8,997.08
250.22,24.7,19,73.4,996.98
284.63,24.82,21.4,72.2,996.84
376.25,25.08,17.6,72.4,996.7
412.2,25.36,18,70.6,996.58
445.87,25.62,19.8,70.2,996.44
470.46,25.96,21.8,69.4,996.4
444.46,26,19,69,996.4
395.26,25.92,15.8,69.2,996.32
358.71,25.92,18.2,69.2,996.26
352.47,25.78,18,68.8,996.2
332.75,26,21.2,67.6,996.12
332.19,26.02,17.6,67.2,996
319.48,26.28,17.2,66,995.88
311.67,26.42,18,63.6,995.86
242.5,26.3,15.8,63.8,995.9
205.19,26.2,14.2,64.8,995.82
161.79,26.1,15.4,64.8,995.72
183.65,26.18,17.2,60.4,995.64
205.14,26.4,15.6,59,995.6
192.18,26.54,15.6,58.4,995.6
204.2,26.48,12.2,59.8,995.6
237,26.36,10.8,60.2,995.6
258.59,26.4,11.8,61.8,995.6
285.38,26.48,8,62.2,995.6
356.64,26.6,9,63,995.6
391.4,26.62,8.4,66.4,995.52
338.33,26.54,9.2,65.4,995.46
252.71,26.44,10.6,67.2,995.4
203.76,26.26,9.2,65.2,995.34
185.29,26.26,11,66.6,995.3
163.03,26.2,11,65.8,995.24
146.76,26.2,9.4,66,995.2
130.84,26.06,12.2,66.8,995.18
109.49,25.94,10.6,66.2,995.2
114.62,25.86,11,68,995.2
129.98,25.78,11,67.6,995.2
134.49,25.74,9.8,70.4,995.2
131.12,25.68,9.2,71.6,995.18
114.75,25.6,9,71.6,995.1
118.51,25.44,10.6,73.6,995.08
131.98,25.4,12.2,68.8,995
136.61,25.32,13.4,72,995
122.95,25.3,12.6,72.2,995
106.93,25.16,11.8,73.8,995
101.07,25.18,11.8,73,995
89.654,25.04,12.6,76.2,994.9
82.274,24.88,13,78.4,994.8
77.916,24.74,13.4,78.6,994.76
78.258,24.66,15,78.6,994.7
81.582,24.56,15.4,79.4,994.7
73.908,24.5,15.4,79.4,994.7
71.074,24.5,13,79.8,994.8
75.36,24.42,9.8,82.2,994.8
85.032,24.44,12.2,83.2,994.8
83.808,24.42,14.6,84,994.78
85.62,24.3,12.6,86,994.78
73.432,24.26,12.2,86.2,994.78
62.998,24.28,14.8,85,994.74
48.888,24.18,19.2,84.8,994.8
49.252,24.02,18,85.2,994.76
45.912,23.92,19.4,85,994.7
40.386,23.96,15.8,84.4,994.7
44.11,23.82,17.4,86,994.7
34.828,23.8,19.8,86.6,994.66
27.452,23.82,16.2,86.4,994.6
26.052,23.74,15.8,88.6,994.58
23.746,23.7,16.8,89,994.48
25.214,23.7,20,89.6,994.4
25.976,23.68,18.4,89.4,994.32
24.668,23.7,20.8,89,994.3
16.216,23.7,20.2,87.6,994.26
10.598,23.7,20.4,86,994.22
7.628,23.62,20.6,85.2,994.24
6.046,23.48,21.2,84.4,994.22
3.91,23.4,21,84.2,994.14
2.498,23.38,21.2,83.8,994.1
1.784,23.28,20.8,84.2,994.1
1.776,23.3,22.4,83.8,994.06
3.618,23.18,23.6,83.8,993.92
2.682,23.08,24,84,993.9
2.37,23.02,21.6,83.8,993.8
2.748,23.1,22.2,82.4,993.8
3.124,22.96,20.2,83,993.8
3.186,22.86,18.6,82.8,993.72
2.568,22.92,21.2,81.2,993.6
2.318,23,20.8,79.6,993.5
0.502,22.82,21,80.8,993.5
0,22.8,20.8,81,993.42
0,22.74,19.6,80.6,993.4
0,22.64,18.2,81.8,993.48
0,22.6,13.8,81.8,993.58
0,22.44,13.4,83.6,993.7
0,22.4,13,83.6,993.76
0,22.48,13.8,83,993.76
0,22.54,15,82.6,993.64
0,22.68,15.4,82.2,993.46
0,22.62,17,83,993.4
0,22.7,16.6,82.8,993.46
0,22.64,16.8,83,993.5
0,22.6,17.4,83,993.5
0,22.76,18.4,82.4,993.46
0,22.88,18.6,82,993.44
0,22.98,20.2,80.8,993.38
0,22.94,17.8,81.6,993.3
0,23,17.8,81,993.26
0,22.98,17.2,80.4,993.12
